,Id,StoriGroupId,ScanNumber,IonNumber,Mz,Slope,InverseInjectionTimeSeconds,RSquared,TimeOfBirth,TimeOfDeath,Charge,ChargeScore,IsMultiIonProduct,FrequencyCorrectionMzDistance
802,803,1,854,977,4547.2119140625,838950.747013092,112.473287594196,0.99761438369751,0.0360704500978474,1.59110763209393,18,0.799892578125,0,
803,804,1,130,1003,4502.865234375,888458.781838417,100.654252642174,0.999573409557343,0.0280547945205479,1.86363992172211,20,0.50750270900747,0,
809,810,1,2068,964,3099.39208984375,651393.653035164,73.4969866235484,0.998729765415192,0.0320626223091977,1.12619960861057,13,0.814441757202148,0,0.056396484375
813,814,1,364,1317,3784.85961914062,1004925.56464672,97.4279033515199,0.999164998531342,0.0080156555772994,1.59912328767123,22,0.708613128662109,0,
816,817,1,788,1144,3457.611328125,663687.34395504,91.734703238235,0.998097121715546,0.0040078277886497,1.3225831702544,15,0.628557472229004,0,
819,820,1,2416,3444,3671.65698242187,608710.640907288,16.1762564907229,0.997384488582611,0.0280547945205479,1.85562426614481,11,0.517880210876465,0,
820,821,1,2136,2060,3814.03784179688,997463.48297596,58.8131506204787,0.998684823513031,0.0160313111545988,1.55904500978474,24,0.522636222839356,0,
823,824,1,593,447,2567.53051757812,434628.854930401,84.5237089003465,0.999172627925873,0.0040078277886497,1.88367906066536,11,0.736431655883789,0,
824,825,1,1899,1243,4610.99169921875,786306.881070137,112.372176649062,0.999135434627533,0.0040078277886497,1.87566340508806,15,0.944001918335107,0,
826,827,1,2138,1376,3566.80810546875,859453.958272934,64.5786244752987,0.999260902404785,0.0280547945205479,1.87566340508806,19,0.618833808898926,0,
828,829,1,1496,714,2824.61767578125,531443.087220192,94.3485234456081,0.99664169549942,0.0280547945205479,1.84360078277886,11,0.652717666625977,0,
831,832,1,871,1044,3516.32495117187,1147475.15487671,111.02475852115,0.99939501285553,0.0480939334637965,1.88367906066536,26,0.513797225952148,0,
833,834,1,388,1423,3784.43017578125,845059.276342392,99.8502246630055,0.998521625995636,0.0200391389432485,1.81955381604697,19,0.758081588745117,0,
842,843,1,1322,887,4295.64990234375,912682.312726975,91.4578379367112,0.998586654663086,0.0280547945205479,1.85562426614481,21,0.530811920166016,0,
844,845,1,574,846,4004.46435546875,953164.43169117,88.5896527285613,0.999441564083099,0.0160313111545988,1.70332681017613,21,0.670971781084306,0,
848,849,1,221,523,2668.20849609375,452009.240627289,105.429625724829,0.998242795467377,0.0120234833659491,1.82756947162427,9,0.862108296364464,0,
850,851,1,2252,400,2090.67211914062,484648.55325222,62.992125984252,0.996628046035767,0.0601174168297456,1.87566340508806,10,0.960964733960322,0,
861,862,1,2149,2259,4046.03564453125,1022945.41549683,88.6210563629918,0.998463869094849,0.0120234833659491,1.87165557729941,23,0.60907169342041,0,
862,863,1,2508,339,2092.66040039062,512747.37393856,5.22703632267541,0.994865715503693,0.0,1.87566340508806,10,0.958536380116548,0,
866,867,1,613,501,2703.46337890625,535798.942923546,83.4794223223975,0.996330201625824,0.0521017612524462,1.52698238747554,13,0.879511404381668,0,
879,880,1,956,261,2046.72741699219,452677.945435047,111.731843575419,0.997409343719482,0.0320626223091977,1.45083365949119,9,0.899598236083984,0,0.081787109375
886,887,1,848,1045,3871.74853515625,751299.03459549,105.58547143913,0.997657954692841,0.0120234833659491,1.44682583170254,16,0.540795707702637,0,
892,893,1,515,765,3670.75317382813,506710.969090462,103.573278094252,0.999073505401611,0.0080156555772994,1.67927984344423,11,0.660477676391602,0,
893,894,1,255,1214,3663.62866210937,1090762.28642464,115.473441108545,0.999241471290588,0.0160313111545988,1.86363992172211,23,0.798539581298828,0,
896,897,1,614,766,2704.32885742188,681950.554013252,84.8752334068919,0.995091378688812,0.0120234833659491,1.15425440313112,12,0.510742455348393,0,0.0
897,898,1,1219,302,2292.92749023437,389321.827471256,88.4251481121231,0.996769905090332,0.0120234833659491,1.87566340508806,9,0.852850875854492,0,
902,903,1,1681,848,3328.00317382812,1212120.37611008,85.940185630801,0.998461842536926,0.0200391389432485,1.11417612524462,25,0.727516382409392,0,
904,905,1,869,1196,3423.31103515625,547391.064882278,104.231811548885,0.998201251029968,0.0400782778864971,1.85963209393346,12,0.859579162597656,0,
915,916,1,1205,1308,4005.2666015625,1023424.8239994,93.1705953601044,0.999717116355896,0.0280547945205479,1.84360078277886,21,0.595281867980957,0,
923,924,1,959,1032,3667.05810546875,812056.23459816,99.2851469420175,0.996431589126587,0.0240469667318982,1.84760861056751,18,0.614300956726074,0,
927,928,1,2243,1618,3383.18139648437,946624.373793602,60.4083605170956,0.99638968706131,0.0240469667318982,1.86363992172211,18,0.77990052948757,0,
929,930,1,2243,1518,3188.2060546875,577454.546689987,60.4083605170956,0.994763672351837,0.0200391389432485,1.86363992172211,12,0.708779830932617,0,
942,943,1,1897,919,4077.30688476563,958383.588194847,124.564025909317,0.998769998550415,0.0160313111545988,1.58309197651663,17,0.758727206518005,0,0.302001953125
945,946,1,1774,736,2584.57397460938,415581.291139126,57.7500577500578,0.996881067752838,0.0,1.18230919765166,8,0.929854283916147,0,0.0
948,949,1,1616,1335,4127.31396484375,871715.79015255,92.5583117363939,0.998468637466431,0.0521017612524462,1.84760861056751,19,0.528610382080078,0,
954,955,1,2262,1310,3511.94580078125,1099099.60842133,61.0016470444702,0.999362230300903,0.0080156555772994,1.03802739726027,24,0.859891967773437,0,
955,956,1,2133,1386,4385.84375,882271.183609963,52.723150735488,0.999040722846985,0.0320626223091977,1.35865362035225,19,0.522720184326172,0,
963,964,1,1039,832,4617.607421875,816045.498132706,105.418511490618,0.998823046684265,0.0160313111545988,1.85161643835616,15,0.710242385864258,0,
971,972,1,1066,1248,4194.26318359375,1031879.10461426,94.170825878143,0.999677896499634,0.0200391389432485,1.87566340508806,22,0.577289428710937,0,
977,978,1,1223,630,2466.0078125,482047.594606876,95.5383586509984,0.994619488716126,0.0160313111545988,1.87165557729941,11,0.552817535400391,0,
983,984,1,650,314,2060.0546875,488057.988345623,89.2219842969308,0.999031543731689,0.0240469667318982,1.83959295499022,10,0.836915588378906,0,
986,987,1,711,1304,4476.64111328125,870808.203458786,92.738569971251,0.998834252357483,0.0200391389432485,1.89570254403131,21,0.505998801727386,0,
993,994,1,1112,915,4429.9072265625,645936.010599136,90.2853015529072,0.999680995941162,0.0240469667318982,1.66324853228963,17,0.504514579772949,0,
996,997,1,2298,1241,4077.40795898437,794652.670383453,43.0755976739177,0.998033404350281,0.0160313111545988,1.54702152641879,17,0.848006439208984,0,
999,1000,1,292,861,3388.57495117187,826019.87528801,114.01208528104,0.998484373092651,0.0080156555772994,1.23841878669276,18,0.717481994628906,0,
1002,1003,1,1719,5428,3846.93969726563,831889.979600906,22.129768965212,0.997755587100983,0.0200391389432485,1.59110763209393,18,0.977226181030274,0,
1009,1010,1,2222,1010,2665.10131835937,457457.19742775,76.2427569380909,0.996263682842255,0.0440861056751468,1.85963209393346,9,0.694639663696289,0,
1013,1014,1,2060,474,2672.29516601562,458888.844013214,110.15642211941,0.998546183109283,0.0080156555772994,1.83959295499022,9,0.895507804527878,0,
1019,1020,1,1473,347,2455.1015625,538807.642459869,90.0900900900901,0.999069333076477,0.0200391389432485,1.89169471624266,11,0.581218872070313,0,
1025,1026,1,1202,705,3307.00219726562,672968.132138252,92.9713648196356,0.996268808841705,0.0120234833659491,1.85562426614481,15,0.517166900634766,0,
1026,1027,1,811,863,3622.62255859375,842581.702947617,116.60447761194,0.996789276599884,0.0400782778864971,1.84360078277886,19,0.860763168334961,0,
1032,1033,1,793,1101,3643.31103515625,904772.133350372,93.101201005493,0.999344110488892,0.0200391389432485,1.85562426614481,19,0.962991180419922,0,
1035,1036,1,1029,1060,4378.517578125,766770.284056664,106.837606837607,0.998751699924469,0.0160313111545988,1.52297455968689,19,0.73608268737793,0,
1036,1037,1,220,780,3587.77319335937,753275.208830833,112.650670271488,0.998217284679413,0.0120234833659491,1.21036399217221,17,0.68129035949707,0,
1038,1039,1,1635,877,3672.9296875,763138.475298882,96.7866821525358,0.998840689659119,0.0320626223091977,1.87967123287671,18,0.858990718155615,0,
1046,1047,1,2446,402,2330.62890625,411762.135386467,16.4853280580284,0.997337937355042,0.0200391389432485,1.85963209393346,9,0.950193328857422,0,
1050,1051,1,1019,1560,4625.603515625,866682.305455208,96.515780330084,0.999257802963257,0.0240469667318982,1.88768688845401,18,0.528793334960938,0,
1053,1054,1,1004,1148,3822.939453125,1124416.39780998,101.183851057371,0.999147117137909,0.0120234833659491,1.86363992172211,22,0.844008178710937,0,0.109375
1055,1056,1,2385,453,2330.29565429687,484344.278097153,33.0218274279299,0.998443722724915,0.0240469667318982,1.87165557729941,9,0.954596786499024,0,
1062,1063,1,758,1156,3957.14624023437,1011465.07430077,87.6808417360807,0.99964565038681,0.0160313111545988,1.84760861056751,21,0.861927642822266,0,
1063,1064,1,810,1050,3957.00219726562,1036943.90010834,114.051094890511,0.999849438667297,0.0280547945205479,1.85161643835616,21,0.863924789428711,0,
1068,1069,1,1847,359,2327.29223632812,441622.036099434,99.8502246630055,0.999355316162109,0.0120234833659491,1.78348336594912,9,0.936195297241211,0,
1070,1071,1,1674,870,2609.99389648437,533383.991122246,86.6100814134765,0.998640775680542,0.0360704500978474,1.87165557729941,12,0.73007383194533,0,
1072,1073,1,1711,1124,3372.26513671875,550638.006687164,98.9119683481701,0.998565018177033,0.0120234833659491,1.84360078277886,14,0.7458447265625,0,
1073,1074,1,189,950,3956.74560546875,919457.810759544,105.008925758689,0.997738301753998,0.0080156555772994,1.52698238747554,21,0.561240310668945,0,0.12060546875
1080,1081,1,1286,739,3789.87353515625,1132407.35173225,87.7500877500878,0.999783158302307,0.0240469667318982,1.82356164383562,22,0.635922803045441,0,
1088,1089,1,740,522,2757.9306640625,531244.074821472,89.078923926599,0.997598886489868,0.0040078277886497,1.84760861056751,10,0.522324067865301,0,
1091,1092,1,994,615,3657.9541015625,787242.184519768,104.569695702186,0.999182879924774,0.0160313111545988,1.59912328767123,17,0.541898078918457,0,
1095,1096,1,2412,3859,4121.435546875,843915.457606316,11.9259162085127,0.9993816614151,0.0160313111545988,1.82756947162427,20,0.613766937255859,0,
1096,1097,1,642,1413,4611.0927734375,1016106.9303751,91.8105031215571,0.999374508857727,0.0400782778864971,1.85963209393346,23,0.530510213431533,0,
1103,1104,1,1015,1414,3904.19873046875,656812.918424606,91.5248032216731,0.999144852161408,0.0200391389432485,1.87967123287671,13,0.559046025012667,0,
1105,1106,1,2045,422,2320.96264648437,429693.871319294,106.81478316599,0.9991335272789,0.0360704500978474,1.85963209393346,9,0.805726456125371,0,
1106,1107,1,285,1034,4005.21264648438,959052.262544632,111.284219897619,0.999756693840027,0.0240469667318982,1.75542857142857,21,0.614283218383789,0,
1111,1112,1,1199,1284,3662.82836914062,878250.548362732,90.293453724605,0.999765157699585,0.0761487279843444,1.84360078277886,19,0.643162460327148,0,
1114,1115,1,175,539,2408.48413085937,453991.354167461,98.1932443047919,0.997025072574616,0.0040078277886497,1.83558512720157,10,0.932545313457131,0,
1115,1116,1,2062,778,3583.88427734375,555043.082475662,115.074798619102,0.995759129524231,0.0360704500978474,1.74741291585127,11,0.782479858398438,0,
1116,1117,1,302,257,1813.83740234375,371456.550836563,102.553584247769,0.997061014175415,0.0320626223091977,1.89570254403131,7,0.991279678344726,0,
1118,1119,1,174,799,3422.31469726562,472676.71173811,101.688021151108,0.997020423412323,0.0200391389432485,1.71535029354207,12,0.758759384155273,0,
1131,1132,1,1367,929,4269.30712890625,688657.643437386,97.0496894409938,0.999514997005463,0.0160313111545988,1.85562426614481,17,0.669529724121094,0,
1137,1138,1,1586,1155,3613.39672851562,1095911.99874878,92.4385283786282,0.999190032482147,0.0240469667318982,1.84760861056751,23,0.651287536621094,0,
1142,1143,1,731,868,4241.60498046875,869313.143372536,88.2067566375584,0.99924910068512,0.0280547945205479,1.86764774951076,17,0.551868896484375,0,
1151,1152,1,1976,161,1974.51013183594,523273.588657379,93.9408172851104,0.998742401599884,0.0120234833659491,1.59511545988258,10,0.63590389251709,0,
1158,1159,1,242,1315,4062.10522460938,719777.103185654,120.12012012012,0.99657016992569,0.0160313111545988,1.88367906066536,17,0.861685333251953,0,
1159,1160,1,1193,398,2677.30737304687,460572.926282883,88.6682035821954,0.9967400431633,0.0,1.86363992172211,9,0.896209487915039,0,
1161,1162,1,916,1347,4215.6318359375,993064.25511837,101.255569056298,0.999464452266693,0.0280547945205479,1.85562426614481,20,0.598026809692383,0,
1163,1164,1,1674,1602,3980.85888671875,985882.508635521,86.6100814134765,0.999640643596649,0.0280547945205479,1.85562426614481,22,0.541693728766917,0,
1169,1170,1,384,733,4025.55639648438,723565.161347389,99.9500249875063,0.999018788337708,0.0160313111545988,1.85562426614481,16,0.548226658002727,0,
1171,1172,1,728,825,3907.09790039062,659908.849596977,84.8968503268529,0.999237656593323,0.0160313111545988,1.67126418786693,16,0.612188301086426,0,
1172,1173,1,1269,699,2538.97583007812,484129.366636276,89.613764674254,0.997109353542328,0.0,1.62317025440313,10,0.94246108569802,0,
1176,1177,1,1755,858,3385.28173828125,561019.850611687,56.5995019243831,0.998058199882507,0.0120234833659491,1.21837964774951,14,0.598497505187988,0,
1188,1189,1,1571,1238,3843.48681640625,877944.506645203,93.993796409437,0.998885691165924,0.0080156555772994,1.3626614481409,18,0.951078952706989,0,
1194,1195,1,1750,1409,4605.794921875,717331.632494926,35.4346054356685,0.998392760753632,0.0200391389432485,1.83157729941292,15,0.90557258605957,0,
1195,1196,1,21,4428,3783.08959960937,827925.326108933,15.8343097824366,0.996404886245728,0.0561095890410959,1.87967123287671,17,0.506551551818848,0,
1200,1201,1,1210,1287,4064.3916015625,1046993.56937408,99.770527786092,0.998188853263855,0.0040078277886497,1.10215264187867,17,0.850168979657667,0,0.213134765625
1204,1205,1,1421,696,3638.748046875,719554.638147354,89.0471950133571,0.997543394565582,0.0240469667318982,1.89169471624266,19,0.521378820695586,0,
1209,1210,1,1703,989,4029.650390625,1058990.96512795,92.1064750851985,0.99940949678421,0.0040078277886497,1.87967123287671,23,0.705912726904852,0,0.102783203125
1213,1214,1,1971,467,3346.43530273437,562985.851883888,122.085215480405,0.997775733470917,0.0200391389432485,1.62717808219178,12,0.829277038574219,0,
1214,1215,1,1922,668,2534.576171875,559453.518867493,102.75380189067,0.997159719467163,0.0320626223091977,1.86764774951076,10,0.924434661865234,0,
1216,1217,1,725,813,3828.47778320312,1013439.96930122,91.2575287461216,0.997736692428589,0.0120234833659491,1.29052054794521,22,0.518777618408203,0,
1237,1238,1,2141,800,3624.77661132812,722243.285298347,72.6797005596337,0.999168217182159,0.0080156555772994,1.81955381604697,16,0.60242488861084,0,
1238,1239,1,545,1003,4639.65087890625,877493.850469589,101.378751013787,0.998593211174011,0.0400782778864971,1.85161643835616,19,0.64407040741504,0,
1258,1259,1,1708,1192,3965.72705078125,1065542.47522354,101.378751013787,0.997820019721985,0.0320626223091977,1.86764774951076,21,0.772844085693359,0,
1260,1261,1,2210,1125,4363.033203125,751859.522223473,76.7813267813268,0.99777215719223,0.0080156555772994,1.83959295499022,17,0.50972568586164,0,
1264,1265,1,990,760,3437.11889648437,693240.95928669,103.434009102193,0.998580813407898,0.0120234833659491,1.18230919765166,14,0.50157096862793,0,
1269,1270,1,1948,637,2602.32421875,454828.034698963,90.8347715505495,0.994477033615112,0.0,1.16227005870842,8,0.846206130981445,0,0.041748046875
1276,1277,1,1565,1609,3694.8720703125,868048.162817955,84.9184782608696,0.998490214347839,0.0320626223091977,1.86764774951076,17,0.564484334143397,0,
1283,1284,1,1355,1143,3621.19580078125,920778.468489647,95.4745083062822,0.999230861663818,0.0160313111545988,1.41476320939335,19,0.863102722167969,0,
1287,1288,1,1374,1217,4247.818359375,981480.052232742,101.142914938809,0.999829173088074,0.0280547945205479,1.85963209393346,22,0.592608871459961,0,
1288,1289,1,756,943,3067.95190429687,596041.890501976,88.6524822695036,0.995388805866241,0.0240469667318982,1.85562426614481,14,0.536098823547363,0,
1289,1290,1,924,881,3908.03369140625,883606.034755707,109.505037231713,0.999415457248688,0.0400782778864971,1.84360078277886,18,0.584507255554199,0,
1290,1291,1,42,1563,4222.61669921875,665384.279489517,55.8440833193723,0.998235285282135,0.0080156555772994,1.70733463796478,16,0.677902679443359,0,
1295,1296,1,1199,1577,4629.3486328125,855904.995203018,90.293453724605,0.997678697109222,0.0160313111545988,1.87566340508806,18,0.551091842651367,0,
1296,1297,1,1996,435,2460.44213867187,479052.631616592,107.944732297064,0.999169886112213,0.0160313111545988,1.77546771037182,10,0.5424169921875,0,
1303,1304,1,141,1039,4459.1044921875,653370.436429977,108.342361863489,0.999433577060699,0.0160313111545988,1.82756947162427,14,0.577986335754395,0,
1306,1307,1,1467,1055,3781.3681640625,1063766.77536964,94.2063118228921,0.999750971794128,0.0240469667318982,1.84360078277886,22,0.568333811314864,0,
1308,1309,1,2476,947,3838.02880859375,781058.66765976,23.5748974491961,0.998228847980499,0.0160313111545988,1.87566340508806,18,0.720280282614157,0,
1314,1315,1,2226,1852,3267.48217773437,739274.104833603,82.5968448005286,0.999427139759064,0.0320626223091977,1.64721722113503,12,0.598265953063965,0,
1315,1316,1,2500,4099,4486.57275390625,943885.59281826,3.02513280333007,0.996956408023834,0.0120234833659491,1.85161643835616,21,0.516924668649648,0,
1325,1326,1,2103,862,3650.19409179687,568905.419945717,101.471334348047,0.998302936553955,0.0120234833659491,1.87566340508806,11,0.812972030639648,0,
1327,1328,1,2216,1252,3637.29174804687,587123.430371284,94.5984296660675,0.99897301197052,0.0240469667318982,1.39873189823875,13,0.72032827150942,0,
